geneID	C4_con2
ENSG00000006468	1122
ENSG00000006530	495
ENSG00000006534	18
ENSG00000006555	0
ENSG00000006576	1433
ENSG00000006606	0
ENSG00000006607	931
ENSG00000006611	11
ENSG00000006625	286
ENSG00000006634	200
ENSG00000006638	29
ENSG00000006652	1132
ENSG00000006659	0
ENSG00000006695	246
ENSG00000006704	700
ENSG00000006712	1058
ENSG00000006715	1517
ENSG00000006740	190
ENSG00000006744	1217
ENSG00000006747	74
ENSG00000006756	203
ENSG00000006757	201
ENSG00000006788	0
ENSG00000006831	1555
ENSG00000006837	21
ENSG00000007001	3
ENSG00000007038	0
ENSG00000007047	1456
ENSG00000007062	6326
ENSG00000007080	706
ENSG00000007129	0
ENSG00000007168	3359
ENSG00000007171	0
ENSG00000007174	35
ENSG00000007202	2799
ENSG00000007216	0
ENSG00000007237	316
ENSG00000007255	102
ENSG00000007264	5
ENSG00000007306	0
ENSG00000007312	0
ENSG00000007314	0
ENSG00000007341	124
ENSG00000007350	0
ENSG00000007372	26
ENSG00000007376	366
ENSG00000007384	1623
ENSG00000007392	2196
ENSG00000007402	368
ENSG00000007516	32
ENSG00000007520	398
ENSG00000007541	1020
ENSG00000007545	443
ENSG00000007866	1849
ENSG00000007908	89
ENSG00000007923	932
ENSG00000007933	12
ENSG00000007944	825
ENSG00000007952	14
ENSG00000007968	87
ENSG00000008018	1712
ENSG00000008056	42
ENSG00000008083	1042
ENSG00000008086	127
ENSG00000008118	54
ENSG00000008128	30
ENSG00000008130	1271
ENSG00000008196	6
ENSG00000008197	0
ENSG00000008226	12
ENSG00000008256	2648
ENSG00000008277	291
ENSG00000008282	1319
ENSG00000008283	113
ENSG00000008294	4177
ENSG00000008300	601
ENSG00000008311	1142
ENSG00000008323	1
ENSG00000008324	126
ENSG00000008382	95
ENSG00000008394	1131
ENSG00000008405	1245
ENSG00000008438	0
ENSG00000008441	3866
ENSG00000008513	1123
ENSG00000008516	44
ENSG00000008517	360
ENSG00000008710	4449
ENSG00000008735	130
ENSG00000008838	1564
ENSG00000008853	581
ENSG00000008869	733
ENSG00000008952	2890
ENSG00000008988	8989
ENSG00000009307	9814
ENSG00000009335	1894
ENSG00000009413	1408
ENSG00000009694	1506
ENSG00000009709	0
ENSG00000009724	69
ENSG00000009765	0
ENSG00000009780	140
ENSG00000009790	19
ENSG00000009830	1141
ENSG00000009844	1132
ENSG00000009950	5
ENSG00000009954	2848
ENSG00000010017	994
ENSG00000010030	14
ENSG00000010072	254
ENSG00000010165	606
ENSG00000010219	73
ENSG00000010244	3165
ENSG00000010256	1421
ENSG00000010270	803
ENSG00000010278	117
ENSG00000010282	0
ENSG00000010292	1519
ENSG00000010295	1078
ENSG00000010310	45
ENSG00000010318	53
ENSG00000010319	32
ENSG00000010322	5784
ENSG00000010327	2
ENSG00000010361	102
ENSG00000010379	14
ENSG00000010404	1305
ENSG00000010438	2
ENSG00000010539	198
ENSG00000010610	30
ENSG00000010626	75
ENSG00000010671	8
ENSG00000010704	106
ENSG00000010803	996
ENSG00000010810	1644
ENSG00000010818	621
ENSG00000010932	13
ENSG00000011007	1363
ENSG00000011009	1016
ENSG00000011021	1160
ENSG00000011028	14653
ENSG00000011052	0
ENSG00000011083	0
ENSG00000011105	5947
ENSG00000011114	1379
ENSG00000011132	308
ENSG00000011143	275
ENSG00000011198	142
ENSG00000011201	2652
ENSG00000011243	2038
ENSG00000011258	856
ENSG00000011260	398
ENSG00000011275	1508
ENSG00000011295	789
ENSG00000011304	5240
ENSG00000011332	53
ENSG00000011347	50
ENSG00000011376	678
ENSG00000011405	2246
ENSG00000011422	313
ENSG00000011426	974
ENSG00000011451	2149
ENSG00000011454	1978
ENSG00000011465	15036
ENSG00000011478	167
ENSG00000011485	1174
ENSG00000011523	450
ENSG00000011566	1358
ENSG00000011590	11
ENSG00000011600	1
ENSG00000011638	543
ENSG00000011677	2
ENSG00000012048	224
ENSG00000012061	876
ENSG00000012124	0
ENSG00000012171	730
ENSG00000012174	886
ENSG00000012211	23
ENSG00000012223	0
ENSG00000012232	1769
ENSG00000012504	0
ENSG00000012660	3184
ENSG00000012779	0
ENSG00000012817	1721
ENSG00000012822	2848
ENSG00000012963	681
ENSG00000012983	2226
ENSG00000013016	579
ENSG00000013275	1196
ENSG00000013288	1827
ENSG00000013293	102
ENSG00000013297	314
ENSG00000013306	1548
ENSG00000013364	978
ENSG00000013374	980
ENSG00000013375	2020
ENSG00000013392	252
ENSG00000013441	1802
ENSG00000013503	346
ENSG00000013523	603
ENSG00000013561	495
ENSG00000013563	94
ENSG00000013573	734
ENSG00000013583	712
ENSG00000013588	213
ENSG00000013619	371
ENSG00000013725	0
ENSG00000013810	784
ENSG00000014123	815
ENSG00000014138	338
ENSG00000014164	396
ENSG00000014216	2130
ENSG00000014257	5
ENSG00000014641	1557
ENSG00000014824	1447
ENSG00000014914	1073
ENSG00000014919	601
ENSG00000015133	397
ENSG00000015153	303
ENSG00000015171	2070
ENSG00000015285	14
ENSG00000015413	0
ENSG00000015475	179
ENSG00000015479	7935
ENSG00000015520	0
ENSG00000015532	1166
ENSG00000015568	141
ENSG00000015592	6
ENSG00000015676	2079
ENSG00000016082	0
ENSG00000016391	76
ENSG00000016402	6
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	1958
ENSG00000017260	2634
ENSG00000017373	265
ENSG00000017427	1127
ENSG00000017483	2
ENSG00000017621	21
ENSG00000017797	1665
ENSG00000018189	1829
ENSG00000018236	2082
ENSG00000018280	2
ENSG00000018408	2191
ENSG00000018510	1002
ENSG00000018610	318
ENSG00000018625	89
ENSG00000018699	572
ENSG00000018869	70
ENSG00000019102	0
ENSG00000019144	2060
ENSG00000019169	0
ENSG00000019186	11
ENSG00000019485	239
ENSG00000019505	246
ENSG00000019549	2293
ENSG00000019582	6
ENSG00000019991	928
ENSG00000019995	1175
ENSG00000020129	1295
ENSG00000020181	5282
ENSG00000020256	729
ENSG00000020426	252
ENSG00000020577	2436
ENSG00000020633	0
ENSG00000020922	286
ENSG00000021300	21
ENSG00000021355	45
ENSG00000021461	0
ENSG00000021488	17
ENSG00000021574	602
ENSG00000021645	645
ENSG00000021762	903
ENSG00000021776	1148
ENSG00000021826	493
ENSG00000021852	0
ENSG00000022267	6125
ENSG00000022277	842
ENSG00000022355	0
ENSG00000022556	207
ENSG00000022567	239
ENSG00000022840	2869
ENSG00000022976	357
ENSG00000023041	567
ENSG00000023171	134
ENSG00000023191	2153
ENSG00000023228	2040
ENSG00000023287	1447
ENSG00000023318	1510
ENSG00000023330	728
ENSG00000023445	5
ENSG00000023516	1635
ENSG00000023572	59
ENSG00000023608	126
ENSG00000023697	397
ENSG00000023734	3266
ENSG00000023839	16
ENSG00000023892	219
ENSG00000023902	1127
ENSG00000023909	267
ENSG00000024048	1311
ENSG00000024422	5153
ENSG00000024526	315
ENSG00000024862	131
ENSG00000025039	81
ENSG00000025156	434
ENSG00000025293	1218
ENSG00000025423	23
ENSG00000025434	142
ENSG00000025708	20
ENSG00000025770	826
ENSG00000025772	435
ENSG00000025796	2466
ENSG00000025800	1676
ENSG00000026025	17547
ENSG00000026036	130
ENSG00000026103	645
ENSG00000026297	46
ENSG00000026508	3893
ENSG00000026559	52
ENSG00000026652	955
ENSG00000026751	0
ENSG00000026950	794
ENSG00000027001	117
ENSG00000027075	28
ENSG00000027644	27
ENSG00000027697	970
ENSG00000027847	593
ENSG00000027869	11
ENSG00000028116	151
ENSG00000028137	130
ENSG00000028203	1238
ENSG00000028277	213
ENSG00000028310	997
ENSG00000028528	2421
ENSG00000028839	309
ENSG00000029153	44
ENSG00000029363	3917
ENSG00000029364	1655
ENSG00000029534	882
ENSG00000029559	0
ENSG00000029639	82
ENSG00000029725	1639
ENSG00000029993	442
ENSG00000030066	1626
ENSG00000030110	450
ENSG00000030304	9
ENSG00000030419	98
ENSG00000030582	4822
ENSG00000031003	983
ENSG00000031081	1442
ENSG00000031544	8
ENSG00000031691	79
ENSG00000031698	3339
ENSG00000031823	1392
ENSG00000032219	648
ENSG00000032389	276
ENSG00000032444	646
ENSG00000032742	348
ENSG00000033011	283
ENSG00000033030	773
ENSG00000033050	1342
ENSG00000033100	2653
ENSG00000033122	336
ENSG00000033170	558
ENSG00000033178	1381
ENSG00000033327	705
ENSG00000033627	1344
ENSG00000033800	607
ENSG00000033867	1148
ENSG00000034053	665
ENSG00000034063	375
ENSG00000034152	308
ENSG00000034239	9
ENSG00000034510	12341
ENSG00000034533	128
ENSG00000034677	816
ENSG00000034693	289
ENSG00000034713	1067
ENSG00000034971	0
ENSG00000035115	620
ENSG00000035141	438
ENSG00000035403	18703
ENSG00000035499	91
ENSG00000035664	87
ENSG00000035681	682
ENSG00000035687	801
ENSG00000035720	0
ENSG00000035862	9651
ENSG00000035928	1330
ENSG00000036054	1018
ENSG00000036257	1793
ENSG00000036448	17
ENSG00000036473	0
ENSG00000036530	130
ENSG00000036549	731
ENSG00000036565	2
ENSG00000036672	46
ENSG00000036828	0
ENSG00000037042	517
ENSG00000037241	116
ENSG00000037280	34
ENSG00000037474	1471
ENSG00000037637	760
ENSG00000037749	1277
ENSG00000037757	251
ENSG00000037897	184
ENSG00000037965	118
ENSG00000038002	67
ENSG00000038210	267
ENSG00000038219	2217
ENSG00000038274	726
ENSG00000038295	712
ENSG00000038358	1196
ENSG00000038382	10206
ENSG00000038427	28597
ENSG00000038532	1037
ENSG00000038945	0
ENSG00000039068	0
ENSG00000039123	1222
ENSG00000039139	4
ENSG00000039319	1930
ENSG00000039523	1120
ENSG00000039537	0
ENSG00000039560	7922
ENSG00000039600	0
ENSG00000039650	557
ENSG00000039987	7
ENSG00000040199	827
ENSG00000040275	481
ENSG00000040341	387
ENSG00000040487	319
ENSG00000040531	449
ENSG00000040608	181
ENSG00000040633	1235
ENSG00000040731	350
ENSG00000040933	1264
ENSG00000041353	43
ENSG00000041357	1469
ENSG00000041515	51
ENSG00000041802	671
ENSG00000041880	150
ENSG00000041982	36961
ENSG00000041988	234
ENSG00000042062	291
ENSG00000042088	246
ENSG00000042286	157
ENSG00000042304	0
ENSG00000042317	201
ENSG00000042429	706
ENSG00000042445	808
ENSG00000042493	155
ENSG00000042753	1097
ENSG00000042781	8
ENSG00000042813	0
ENSG00000042832	156
ENSG00000042980	2
ENSG00000043039	117
ENSG00000043093	599
ENSG00000043143	127
ENSG00000043355	104
ENSG00000043462	0
ENSG00000043514	326
ENSG00000043591	8
ENSG00000044012	0
ENSG00000044090	3010
ENSG00000044115	9214
ENSG00000044446	420
ENSG00000044459	477
ENSG00000044524	3256
ENSG00000044574	24734
ENSG00000046604	970
ENSG00000046647	190
ENSG00000046651	551
ENSG00000046653	283
ENSG00000046774	0
ENSG00000046889	506
ENSG00000047056	870
ENSG00000047188	1042
ENSG00000047230	424
ENSG00000047249	688
ENSG00000047315	2618
ENSG00000047346	554
ENSG00000047365	91
ENSG00000047410	3777
ENSG00000047457	3
ENSG00000047578	600
ENSG00000047579	212
ENSG00000047597	19
ENSG00000047617	34
ENSG00000047621	678
ENSG00000047634	338
ENSG00000047644	1747
ENSG00000047648	636
ENSG00000047662	56
ENSG00000047849	9476
ENSG00000047932	1195
ENSG00000047936	4
ENSG00000048028	692
ENSG00000048052	455
ENSG00000048140	678
ENSG00000048162	182
ENSG00000048342	771
ENSG00000048392	755
ENSG00000048405	244
ENSG00000048462	1
ENSG00000048471	473
ENSG00000048540	410
ENSG00000048544	486
ENSG00000048545	12
ENSG00000048649	1902
ENSG00000048707	1615
ENSG00000048740	1471
ENSG00000048828	1908
ENSG00000048991	909
ENSG00000049089	235
ENSG00000049130	2310
ENSG00000049167	200
ENSG00000049192	70
ENSG00000049239	3928
ENSG00000049245	1421
ENSG00000049246	208
ENSG00000049247	0
ENSG00000049249	2
ENSG00000049283	21
ENSG00000049319	2
ENSG00000049323	9454
ENSG00000049449	5883
ENSG00000049540	4053
ENSG00000049541	304
ENSG00000049618	2169
ENSG00000049656	1822
ENSG00000049759	1277
ENSG00000049768	8
ENSG00000049769	135
ENSG00000049860	1195
ENSG00000049883	145
ENSG00000050030	9
ENSG00000050130	759
ENSG00000050165	3298
ENSG00000050327	73
ENSG00000050344	193
ENSG00000050393	489
ENSG00000050405	4367
ENSG00000050426	700
ENSG00000050438	206
ENSG00000050555	97
ENSG00000050628	3
ENSG00000050730	84
ENSG00000050748	883
ENSG00000050767	59
ENSG00000050820	2261
ENSG00000051009	662
ENSG00000051108	1705
ENSG00000051128	330
ENSG00000051180	164
ENSG00000051341	198
ENSG00000051382	186
ENSG00000051523	192
ENSG00000051596	265
ENSG00000051620	478
ENSG00000051825	367
ENSG00000052126	1303
ENSG00000052344	2
ENSG00000052723	1507
ENSG00000052749	588
ENSG00000052795	806
ENSG00000052802	3994
ENSG00000052841	2618
ENSG00000052850	618
ENSG00000053108	72
ENSG00000053254	2783
ENSG00000053328	5
ENSG00000053371	534
ENSG00000053372	607
ENSG00000053438	33
ENSG00000053501	318
ENSG00000053524	12
ENSG00000053702	56
ENSG00000053747	117
ENSG00000053770	542
ENSG00000053900	614
ENSG00000053918	16
ENSG00000054116	936
ENSG00000054118	3312
ENSG00000054148	1612
ENSG00000054179	8
ENSG00000054219	0
ENSG00000054267	1374
ENSG00000054277	124
ENSG00000054282	449
ENSG00000054356	2
ENSG00000054392	554
ENSG00000054523	2721
ENSG00000054598	1181
ENSG00000054611	446
ENSG00000054654	1302
ENSG00000054690	50
ENSG00000054793	2354
ENSG00000054796	0
ENSG00000054803	0
ENSG00000054938	10
ENSG00000054965	2397
ENSG00000054967	123
ENSG00000054983	1049
ENSG00000055044	841
ENSG00000055070	1822
ENSG00000055118	107
ENSG00000055130	1447
ENSG00000055147	619
ENSG00000055163	1244
ENSG00000055208	2080
ENSG00000055211	902
ENSG00000055332	1592
ENSG00000055483	1033
ENSG00000055609	2168
ENSG00000055732	47
ENSG00000055813	51
ENSG00000055917	2296
ENSG00000055950	457
ENSG00000055955	12
ENSG00000055957	0
ENSG00000056050	411
ENSG00000056097	2847
ENSG00000056277	264
ENSG00000056291	1
ENSG00000056487	122
ENSG00000056558	192
ENSG00000056586	1956
ENSG00000056661	1098
ENSG00000056736	79
ENSG00000056972	168
ENSG00000056998	413
ENSG00000057019	2850
ENSG00000057149	0
ENSG00000057252	678
ENSG00000057294	146
ENSG00000057468	16
ENSG00000057593	6
ENSG00000057608	4837
ENSG00000057657	11
ENSG00000057663	492
ENSG00000057704	135
ENSG00000057757	572
ENSG00000057935	885
ENSG00000058056	693
ENSG00000058063	3494
ENSG00000058085	439
ENSG00000058091	2348
ENSG00000058262	11329
ENSG00000058272	2035
ENSG00000058335	1
ENSG00000058404	25
ENSG00000058453	1083
ENSG00000058600	617
ENSG00000058668	3423
ENSG00000058673	4165
ENSG00000058729	501
ENSG00000058799	371
ENSG00000058804	498
ENSG00000058866	1
ENSG00000059122	991
ENSG00000059145	374
ENSG00000059377	20
ENSG00000059378	105
ENSG00000059573	3272
ENSG00000059588	866
ENSG00000059691	258
ENSG00000059728	347
ENSG00000059758	841
ENSG00000059769	371
ENSG00000059804	971
ENSG00000059915	163
ENSG00000060069	574
ENSG00000060138	2493
ENSG00000060140	0
ENSG00000060237	17114
ENSG00000060339	2093
ENSG00000060491	1026
ENSG00000060558	0
ENSG00000060566	0
ENSG00000060642	178
ENSG00000060656	655
ENSG00000060688	620
ENSG00000060709	180
ENSG00000060718	16414
ENSG00000060749	1812
ENSG00000060762	253
ENSG00000060971	401
ENSG00000060982	4861
ENSG00000061273	3926
ENSG00000061337	544
ENSG00000061455	395
ENSG00000061492	0
ENSG00000061656	34
ENSG00000061676	3718
ENSG00000061794	776
ENSG00000061918	245
ENSG00000061936	1524
ENSG00000061938	1273
ENSG00000061987	2074
ENSG00000062038	149
ENSG00000062096	0
ENSG00000062194	2079
ENSG00000062282	23
ENSG00000062370	162
ENSG00000062485	2421
ENSG00000062524	13
ENSG00000062582	2
ENSG00000062598	2311
ENSG00000062650	1076
ENSG00000062716	2721
ENSG00000062725	2110
ENSG00000062822	504
ENSG00000063015	18
ENSG00000063046	5131
ENSG00000063127	536
ENSG00000063169	449
ENSG00000063176	302
ENSG00000063177	6890
ENSG00000063180	575
ENSG00000063241	493
ENSG00000063244	2826
ENSG00000063245	2065
ENSG00000063322	822
ENSG00000063438	77
ENSG00000063515	0
ENSG00000063587	815
ENSG00000063601	629
ENSG00000063660	1287
ENSG00000063761	182
ENSG00000063854	334
ENSG00000063978	1452
ENSG00000064012	311
ENSG00000064042	5761
ENSG00000064102	503
ENSG00000064115	1019
ENSG00000064195	0
ENSG00000064199	17
ENSG00000064201	25
ENSG00000064205	9
ENSG00000064218	0
ENSG00000064225	120
ENSG00000064270	13
ENSG00000064300	80
ENSG00000064309	2021
ENSG00000064313	816
ENSG00000064393	1670
ENSG00000064419	1145
ENSG00000064489	4
ENSG00000064490	500
ENSG00000064545	369
ENSG00000064547	520
ENSG00000064601	2565
ENSG00000064607	2806
ENSG00000064651	917
ENSG00000064652	345
ENSG00000064655	532
ENSG00000064666	5403
ENSG00000064687	337
ENSG00000064692	1984
ENSG00000064703	564
ENSG00000064726	1658
ENSG00000064763	1279
ENSG00000064787	2
ENSG00000064835	1
ENSG00000064886	7
ENSG00000064932	865
ENSG00000064933	509
ENSG00000064961	871
ENSG00000064989	433
ENSG00000064995	524
ENSG00000064999	1178
ENSG00000065000	4529
ENSG00000065029	639
ENSG00000065054	853
ENSG00000065057	84
ENSG00000065060	727
ENSG00000065135	2425
ENSG00000065150	4202
ENSG00000065154	1674
ENSG00000065183	748
ENSG00000065243	1611
ENSG00000065268	581
ENSG00000065308	3168
ENSG00000065320	482
ENSG00000065325	0
ENSG00000065328	216
ENSG00000065357	1175
ENSG00000065361	2
ENSG00000065371	0
ENSG00000065413	645
ENSG00000065427	1705
ENSG00000065457	508
ENSG00000065485	1147
ENSG00000065491	459
ENSG00000065518	540
ENSG00000065526	1594
ENSG00000065534	579
ENSG00000065548	1227
ENSG00000065559	945
ENSG00000065600	358
ENSG00000065609	27
ENSG00000065613	1307
ENSG00000065615	171
ENSG00000065618	11
ENSG00000065621	9
ENSG00000065665	354
ENSG00000065675	152
ENSG00000065717	873
ENSG00000065802	1378
ENSG00000065809	712
ENSG00000065833	356
ENSG00000065882	1258
ENSG00000065883	1477
ENSG00000065911	1606
ENSG00000065923	109
ENSG00000065970	921
ENSG00000065978	5119
ENSG00000065989	138
ENSG00000066027	286
ENSG00000066032	8
ENSG00000066044	1942
ENSG00000066056	28
ENSG00000066084	1897
ENSG00000066117	1501
ENSG00000066135	1512
ENSG00000066136	890
ENSG00000066185	0
ENSG00000066230	43
ENSG00000066248	8
ENSG00000066279	640
ENSG00000066294	0
ENSG00000066322	855
ENSG00000066336	0
ENSG00000066379	100
ENSG00000066382	403
ENSG00000066405	42
ENSG00000066422	886
ENSG00000066427	395
ENSG00000066455	1153
ENSG00000066468	88
ENSG00000066557	581
ENSG00000066583	253
ENSG00000066629	808
ENSG00000066651	179
ENSG00000066654	998
ENSG00000066697	255
ENSG00000066735	187
ENSG00000066739	1136
ENSG00000066777	1521
ENSG00000066813	0
ENSG00000066827	163
ENSG00000066855	466
ENSG00000066923	420
ENSG00000066926	480
ENSG00000066933	1395
ENSG00000067048	2530
ENSG00000067057	687
ENSG00000067064	2877
ENSG00000067066	444
ENSG00000067082	1972
ENSG00000067113	392
ENSG00000067141	6822
ENSG00000067167	2552
ENSG00000067177	240
ENSG00000067182	2229
ENSG00000067191	299
ENSG00000067208	825
ENSG00000067221	331
ENSG00000067225	8478
ENSG00000067248	1079
ENSG00000067334	925
ENSG00000067365	455
ENSG00000067369	3197
ENSG00000067445	6185
ENSG00000067533	362
ENSG00000067560	10461
ENSG00000067596	1380
ENSG00000067606	39
ENSG00000067646	345
ENSG00000067704	1726
ENSG00000067715	97
ENSG00000067798	971
ENSG00000067829	824
ENSG00000067836	586
ENSG00000067840	860
ENSG00000067842	20
ENSG00000067900	1782
ENSG00000067955	2045
ENSG00000067992	61
ENSG00000068001	721
ENSG00000068024	502
ENSG00000068028	402
ENSG00000068078	150
ENSG00000068079	41
ENSG00000068097	586
ENSG00000068120	782
ENSG00000068137	886
ENSG00000068305	1525
ENSG00000068308	1653
ENSG00000068323	1406
ENSG00000068354	308
ENSG00000068366	666
ENSG00000068383	696
ENSG00000068394	301
ENSG00000068400	1064
ENSG00000068438	748
ENSG00000068489	323
ENSG00000068615	90
ENSG00000068650	976
ENSG00000068654	2067
ENSG00000068697	7317
ENSG00000068724	470
ENSG00000068745	2058
ENSG00000068781	0
ENSG00000068784	434
ENSG00000068793	2557
ENSG00000068796	1118
ENSG00000068831	32
ENSG00000068878	1791
ENSG00000068885	410
ENSG00000068903	1228
ENSG00000068912	1586
ENSG00000068971	945
ENSG00000068976	137
ENSG00000068985	0
ENSG00000069011	307
ENSG00000069018	9
ENSG00000069020	760
ENSG00000069122	547
ENSG00000069188	1418
ENSG00000069206	0
ENSG00000069248	1034
ENSG00000069275	5863
ENSG00000069329	2662
ENSG00000069345	1194
ENSG00000069399	222
ENSG00000069424	215
ENSG00000069431	18
ENSG00000069482	8
ENSG00000069493	179
ENSG00000069509	143
ENSG00000069535	29
ENSG00000069667	796
ENSG00000069696	18
ENSG00000069702	488
ENSG00000069712	56
ENSG00000069764	2
ENSG00000069812	0
ENSG00000069849	1060
ENSG00000069869	571
ENSG00000069943	124
ENSG00000069956	1696
ENSG00000069966	209
ENSG00000069974	338
ENSG00000069998	626
ENSG00000070010	782
ENSG00000070018	2180
ENSG00000070019	3
ENSG00000070031	12
ENSG00000070047	1376
ENSG00000070061	1734
ENSG00000070081	1127
ENSG00000070087	2200
ENSG00000070159	223
ENSG00000070182	105
ENSG00000070190	4
ENSG00000070193	19
ENSG00000070214	758
ENSG00000070269	424
ENSG00000070366	2506
ENSG00000070367	1604
ENSG00000070371	287
ENSG00000070388	4
ENSG00000070404	230
ENSG00000070413	2528
ENSG00000070423	451
ENSG00000070444	644
ENSG00000070476	470
ENSG00000070495	561
ENSG00000070501	361
ENSG00000070526	0
ENSG00000070540	1023
ENSG00000070601	43
ENSG00000070610	1804
ENSG00000070614	5674
ENSG00000070669	1668
ENSG00000070718	598
ENSG00000070729	0
ENSG00000070731	13
ENSG00000070748	0
ENSG00000070756	12004
ENSG00000070759	68
ENSG00000070761	358
ENSG00000070770	1189
ENSG00000070778	983
ENSG00000070785	353
ENSG00000070808	18
ENSG00000070814	1337
ENSG00000070831	3470
ENSG00000070882	269
ENSG00000070886	4
ENSG00000070915	0
ENSG00000070950	315
ENSG00000070961	4754
ENSG00000070985	0
ENSG00000071051	1361
ENSG00000071054	7551
ENSG00000071073	178
ENSG00000071082	2722
ENSG00000071127	5867
ENSG00000071189	1074
ENSG00000071203	1
ENSG00000071205	1196
ENSG00000071242	1413
ENSG00000071243	253
ENSG00000071246	1623
ENSG00000071282	918
ENSG00000071462	916
ENSG00000071537	4398
ENSG00000071539	284
ENSG00000071553	3343
ENSG00000071564	3237
ENSG00000071575	7871
ENSG00000071626	1750
ENSG00000071655	956
ENSG00000071677	0
ENSG00000071794	1075
ENSG00000071859	1842
ENSG00000071889	613
ENSG00000071894	3501
ENSG00000071909	2
ENSG00000071967	3610
ENSG00000071991	3
ENSG00000071994	571
ENSG00000072041	32
ENSG00000072042	1397
ENSG00000072062	2559
ENSG00000072071	2461
ENSG00000072080	0
ENSG00000072110	8560
ENSG00000072121	1035
ENSG00000072133	161
ENSG00000072134	925
ENSG00000072135	217
ENSG00000072163	345
ENSG00000072182	3
ENSG00000072195	1613
ENSG00000072201	22
ENSG00000072210	766
ENSG00000072274	1211
ENSG00000072310	2375
ENSG00000072315	0
ENSG00000072364	4620
ENSG00000072401	501
ENSG00000072415	416
ENSG00000072422	2373
ENSG00000072444	1
ENSG00000072501	2380
ENSG00000072506	746
ENSG00000072518	719
ENSG00000072571	251
ENSG00000072609	852
ENSG00000072657	28
ENSG00000072682	3087
ENSG00000072694	0
ENSG00000072736	552
ENSG00000072756	473
ENSG00000072778	5237
ENSG00000072786	2037
ENSG00000072803	1305
ENSG00000072818	67
ENSG00000072832	2115
ENSG00000072840	1808
ENSG00000072849	928
ENSG00000072858	1
ENSG00000072864	443
ENSG00000072952	166
ENSG00000072954	39
ENSG00000072958	1326
ENSG00000073008	558
ENSG00000073009	182
ENSG00000073050	463
ENSG00000073060	1095
ENSG00000073067	18
ENSG00000073111	745
ENSG00000073146	9
ENSG00000073150	39
ENSG00000073169	373
ENSG00000073282	8
ENSG00000073331	407
ENSG00000073350	32
ENSG00000073417	817
