geneID	C4_kd3
ENSG00000006114	2130
ENSG00000006116	0
ENSG00000006118	2682
ENSG00000006125	6619
ENSG00000006128	94
ENSG00000006194	934
ENSG00000006210	62
ENSG00000006282	1763
ENSG00000006283	1745
ENSG00000006327	711
ENSG00000006377	14
ENSG00000006432	316
ENSG00000006451	1269
ENSG00000006453	55
ENSG00000006459	562
ENSG00000006468	1388
ENSG00000006530	628
ENSG00000006534	14
ENSG00000006555	0
ENSG00000006576	1962
ENSG00000006606	0
ENSG00000006607	1253
ENSG00000006611	22
ENSG00000006625	340
ENSG00000006634	294
ENSG00000006638	18
ENSG00000006652	1384
ENSG00000006659	0
ENSG00000006695	297
ENSG00000006704	924
ENSG00000006712	1377
ENSG00000006715	2039
ENSG00000006740	141
ENSG00000006744	1428
ENSG00000006747	83
ENSG00000006756	237
ENSG00000006757	218
ENSG00000006788	0
ENSG00000006831	1714
ENSG00000006837	9
ENSG00000007001	3
ENSG00000007038	0
ENSG00000007047	1458
ENSG00000007062	8178
ENSG00000007080	731
ENSG00000007129	0
ENSG00000007168	4400
ENSG00000007171	2
ENSG00000007174	41
ENSG00000007202	3193
ENSG00000007216	0
ENSG00000007237	331
ENSG00000007255	98
ENSG00000007264	6
ENSG00000007306	0
ENSG00000007312	0
ENSG00000007314	3
ENSG00000007341	240
ENSG00000007350	0
ENSG00000007372	21
ENSG00000007376	432
ENSG00000007384	1969
ENSG00000007392	2712
ENSG00000007402	405
ENSG00000007516	54
ENSG00000007520	398
ENSG00000007541	1165
ENSG00000007545	627
ENSG00000007866	2186
ENSG00000007908	92
ENSG00000007923	1100
ENSG00000007933	6
ENSG00000007944	929
ENSG00000007952	12
ENSG00000007968	113
ENSG00000008018	2215
ENSG00000008056	72
ENSG00000008083	1273
ENSG00000008086	207
ENSG00000008118	51
ENSG00000008128	42
ENSG00000008130	1446
ENSG00000008196	20
ENSG00000008197	0
ENSG00000008226	15
ENSG00000008256	3054
ENSG00000008277	350
ENSG00000008282	1513
ENSG00000008283	115
ENSG00000008294	5350
ENSG00000008300	594
ENSG00000008311	1416
ENSG00000008323	6
ENSG00000008324	158
ENSG00000008382	76
ENSG00000008394	1346
ENSG00000008405	1641
ENSG00000008438	5
ENSG00000008441	4209
ENSG00000008513	1215
ENSG00000008516	47
ENSG00000008517	273
ENSG00000008710	4872
ENSG00000008735	155
ENSG00000008838	2054
ENSG00000008853	745
ENSG00000008869	1109
ENSG00000008952	4178
ENSG00000008988	10978
ENSG00000009307	13098
ENSG00000009335	2466
ENSG00000009413	1711
ENSG00000009694	1941
ENSG00000009709	0
ENSG00000009724	99
ENSG00000009765	0
ENSG00000009780	233
ENSG00000009790	16
ENSG00000009830	1285
ENSG00000009844	1350
ENSG00000009950	4
ENSG00000009954	3659
ENSG00000010017	1209
ENSG00000010030	24
ENSG00000010072	322
ENSG00000010165	688
ENSG00000010219	83
ENSG00000010244	4156
ENSG00000010256	1684
ENSG00000010270	983
ENSG00000010278	112
ENSG00000010282	0
ENSG00000010292	2098
ENSG00000010295	1240
ENSG00000010310	57
ENSG00000010318	47
ENSG00000010319	58
ENSG00000010322	7183
ENSG00000010327	1
ENSG00000010361	149
ENSG00000010379	4
ENSG00000010404	1587
ENSG00000010438	21
ENSG00000010539	312
ENSG00000010610	21
ENSG00000010626	102
ENSG00000010671	0
ENSG00000010704	161
ENSG00000010803	1131
ENSG00000010810	1684
ENSG00000010818	727
ENSG00000010932	19
ENSG00000011007	1656
ENSG00000011009	1087
ENSG00000011021	1501
ENSG00000011028	16632
ENSG00000011052	0
ENSG00000011083	4
ENSG00000011105	6756
ENSG00000011114	1793
ENSG00000011132	325
ENSG00000011143	420
ENSG00000011198	136
ENSG00000011201	3411
ENSG00000011243	2315
ENSG00000011258	1113
ENSG00000011260	542
ENSG00000011275	2058
ENSG00000011295	951
ENSG00000011304	6206
ENSG00000011332	127
ENSG00000011347	56
ENSG00000011376	862
ENSG00000011405	2714
ENSG00000011422	234
ENSG00000011426	1197
ENSG00000011451	2394
ENSG00000011454	2359
ENSG00000011465	18517
ENSG00000011478	189
ENSG00000011485	1369
ENSG00000011523	479
ENSG00000011566	1938
ENSG00000011590	13
ENSG00000011600	0
ENSG00000011638	554
ENSG00000011677	14
ENSG00000012048	291
ENSG00000012061	834
ENSG00000012124	0
ENSG00000012171	778
ENSG00000012174	1014
ENSG00000012211	43
ENSG00000012223	0
ENSG00000012232	1981
ENSG00000012504	0
ENSG00000012660	3815
ENSG00000012779	0
ENSG00000012817	2291
ENSG00000012822	3495
ENSG00000012963	702
ENSG00000012983	2905
ENSG00000013016	600
ENSG00000013275	1590
ENSG00000013288	1969
ENSG00000013293	69
ENSG00000013297	298
ENSG00000013306	1602
ENSG00000013364	928
ENSG00000013374	1232
ENSG00000013375	2829
ENSG00000013392	351
ENSG00000013441	2639
ENSG00000013503	429
ENSG00000013523	699
ENSG00000013561	730
ENSG00000013563	108
ENSG00000013573	1057
ENSG00000013583	826
ENSG00000013588	171
ENSG00000013619	368
ENSG00000013725	0
ENSG00000013810	1045
ENSG00000014123	950
ENSG00000014138	450
ENSG00000014164	526
ENSG00000014216	2155
ENSG00000014257	15
ENSG00000014641	2022
ENSG00000014824	2065
ENSG00000014914	1154
ENSG00000014919	825
ENSG00000015133	286
ENSG00000015153	357
ENSG00000015171	2760
ENSG00000015285	10
ENSG00000015413	0
ENSG00000015475	242
ENSG00000015479	10153
ENSG00000015520	0
ENSG00000015532	1318
ENSG00000015568	153
ENSG00000015592	11
ENSG00000015676	2446
ENSG00000016082	2
ENSG00000016391	93
ENSG00000016402	2
ENSG00000016490	0
ENSG00000016602	1
ENSG00000016864	2461
ENSG00000017260	3306
ENSG00000017373	281
ENSG00000017427	1664
ENSG00000017483	6
ENSG00000017621	38
ENSG00000017797	1849
ENSG00000018189	2134
ENSG00000018236	2132
ENSG00000018280	5
ENSG00000018408	2761
ENSG00000018510	1181
ENSG00000018610	347
ENSG00000018625	73
ENSG00000018699	659
ENSG00000018869	89
ENSG00000019102	0
ENSG00000019144	2223
ENSG00000019169	0
ENSG00000019186	3
ENSG00000019485	302
ENSG00000019505	322
ENSG00000019549	3318
ENSG00000019582	8
ENSG00000019991	947
ENSG00000019995	1662
ENSG00000020129	1599
ENSG00000020181	5522
ENSG00000020256	814
ENSG00000020426	338
ENSG00000020577	2551
ENSG00000020633	0
ENSG00000020922	463
ENSG00000021300	11
ENSG00000021355	104
ENSG00000021461	0
ENSG00000021488	13
ENSG00000021574	875
ENSG00000021645	1032
ENSG00000021762	1031
ENSG00000021776	1386
ENSG00000021826	552
ENSG00000021852	0
ENSG00000022267	6865
ENSG00000022277	988
ENSG00000022355	0
ENSG00000022556	229
ENSG00000022567	320
ENSG00000022840	3486
ENSG00000022976	445
ENSG00000023041	818
ENSG00000023171	187
ENSG00000023191	2394
ENSG00000023228	2510
ENSG00000023287	1693
ENSG00000023318	1911
ENSG00000023330	1006
ENSG00000023445	10
ENSG00000023516	2114
ENSG00000023572	89
ENSG00000023608	157
ENSG00000023697	489
ENSG00000023734	4214
ENSG00000023839	13
ENSG00000023892	241
ENSG00000023902	1296
ENSG00000023909	253
ENSG00000024048	1705
ENSG00000024422	5450
ENSG00000024526	366
ENSG00000024862	143
ENSG00000025039	75
ENSG00000025156	654
ENSG00000025293	1580
ENSG00000025423	23
ENSG00000025434	155
ENSG00000025708	6
ENSG00000025770	946
ENSG00000025772	603
ENSG00000025796	3232
ENSG00000025800	2328
ENSG00000026025	18195
ENSG00000026036	113
ENSG00000026103	717
ENSG00000026297	83
ENSG00000026508	4532
ENSG00000026559	46
ENSG00000026652	1146
ENSG00000026751	0
ENSG00000026950	921
ENSG00000027001	137
ENSG00000027075	38
ENSG00000027644	34
ENSG00000027697	1098
ENSG00000027847	731
ENSG00000027869	9
ENSG00000028116	191
ENSG00000028137	111
ENSG00000028203	1576
ENSG00000028277	140
ENSG00000028310	1086
ENSG00000028528	3259
ENSG00000028839	379
ENSG00000029153	99
ENSG00000029363	5291
ENSG00000029364	2124
ENSG00000029534	773
ENSG00000029559	0
ENSG00000029639	114
ENSG00000029725	2175
ENSG00000029993	687
ENSG00000030066	1779
ENSG00000030110	485
ENSG00000030304	28
ENSG00000030419	134
ENSG00000030582	5173
ENSG00000031003	1208
ENSG00000031081	1765
ENSG00000031544	19
ENSG00000031691	131
ENSG00000031698	3843
ENSG00000031823	1761
ENSG00000032219	964
ENSG00000032389	295
ENSG00000032444	789
ENSG00000032742	431
ENSG00000033011	360
ENSG00000033030	884
ENSG00000033050	1646
ENSG00000033100	2944
ENSG00000033122	301
ENSG00000033170	713
ENSG00000033178	1994
ENSG00000033327	769
ENSG00000033627	1275
ENSG00000033800	1008
ENSG00000033867	1560
ENSG00000034053	756
ENSG00000034063	447
ENSG00000034152	355
ENSG00000034239	16
ENSG00000034510	14792
ENSG00000034533	148
ENSG00000034677	1095
ENSG00000034693	255
ENSG00000034713	1298
ENSG00000034971	0
ENSG00000035115	918
ENSG00000035141	630
ENSG00000035403	21158
ENSG00000035499	108
ENSG00000035664	124
ENSG00000035681	932
ENSG00000035687	912
ENSG00000035720	0
ENSG00000035862	10839
ENSG00000035928	1853
ENSG00000036054	1474
ENSG00000036257	2337
ENSG00000036448	23
ENSG00000036473	0
ENSG00000036530	113
ENSG00000036549	1061
ENSG00000036565	0
ENSG00000036672	54
ENSG00000036828	0
ENSG00000037042	563
ENSG00000037241	106
ENSG00000037280	71
ENSG00000037474	1707
ENSG00000037637	1060
ENSG00000037749	1586
ENSG00000037757	308
ENSG00000037897	229
ENSG00000037965	146
ENSG00000038002	69
ENSG00000038210	391
ENSG00000038219	2798
ENSG00000038274	835
ENSG00000038295	926
ENSG00000038358	1594
ENSG00000038382	13456
ENSG00000038427	36081
ENSG00000038532	1270
ENSG00000038945	6
ENSG00000039068	0
ENSG00000039123	1646
ENSG00000039139	0
ENSG00000039319	2534
ENSG00000039523	1234
ENSG00000039537	0
ENSG00000039560	9747
ENSG00000039600	6
ENSG00000039650	649
ENSG00000039987	1
ENSG00000040199	1005
ENSG00000040275	662
ENSG00000040341	687
ENSG00000040487	431
ENSG00000040531	462
ENSG00000040608	175
ENSG00000040633	1443
ENSG00000040731	382
ENSG00000040933	1505
ENSG00000041353	48
ENSG00000041357	1961
ENSG00000041515	41
ENSG00000041802	783
ENSG00000041880	181
ENSG00000041982	51700
ENSG00000041988	282
ENSG00000042062	328
ENSG00000042088	365
ENSG00000042286	231
ENSG00000042304	0
ENSG00000042317	281
ENSG00000042429	843
ENSG00000042445	947
ENSG00000042493	246
ENSG00000042753	1246
ENSG00000042781	8
ENSG00000042813	0
ENSG00000042832	232
ENSG00000042980	10
ENSG00000043039	174
ENSG00000043093	801
ENSG00000043143	235
ENSG00000043355	91
ENSG00000043462	0
ENSG00000043514	463
ENSG00000043591	2
ENSG00000044012	0
ENSG00000044090	3649
ENSG00000044115	11086
ENSG00000044446	569
ENSG00000044459	514
ENSG00000044524	4220
ENSG00000044574	28844
ENSG00000046604	998
ENSG00000046647	267
ENSG00000046651	609
ENSG00000046653	311
ENSG00000046774	0
ENSG00000046889	561
ENSG00000047056	1018
ENSG00000047188	1385
ENSG00000047230	636
ENSG00000047249	848
ENSG00000047315	3388
ENSG00000047346	736
ENSG00000047365	126
ENSG00000047410	5125
ENSG00000047457	3
ENSG00000047578	742
ENSG00000047579	252
ENSG00000047597	5
ENSG00000047617	27
ENSG00000047621	751
ENSG00000047634	473
ENSG00000047644	1916
ENSG00000047648	798
ENSG00000047662	29
ENSG00000047849	10746
ENSG00000047932	1638
ENSG00000047936	3
ENSG00000048028	927
ENSG00000048052	617
ENSG00000048140	891
ENSG00000048162	232
ENSG00000048342	1008
ENSG00000048392	879
ENSG00000048405	326
ENSG00000048462	0
ENSG00000048471	534
ENSG00000048540	498
ENSG00000048544	658
ENSG00000048545	9
ENSG00000048649	2725
ENSG00000048707	1959
ENSG00000048740	1888
ENSG00000048828	2756
ENSG00000048991	1177
ENSG00000049089	263
ENSG00000049130	3357
ENSG00000049167	290
ENSG00000049192	70
ENSG00000049239	4576
ENSG00000049245	1765
ENSG00000049246	258
ENSG00000049247	0
ENSG00000049249	1
ENSG00000049283	12
ENSG00000049319	0
ENSG00000049323	9923
ENSG00000049449	6602
ENSG00000049540	4470
ENSG00000049541	408
ENSG00000049618	2658
ENSG00000049656	2181
ENSG00000049759	1724
ENSG00000049768	10
ENSG00000049769	128
ENSG00000049860	1177
ENSG00000049883	155
ENSG00000050030	15
ENSG00000050130	940
ENSG00000050165	3418
ENSG00000050327	96
ENSG00000050344	324
ENSG00000050393	577
ENSG00000050405	4893
ENSG00000050426	839
ENSG00000050438	268
ENSG00000050555	89
ENSG00000050628	6
ENSG00000050730	82
ENSG00000050748	1044
ENSG00000050767	58
ENSG00000050820	2491
ENSG00000051009	916
ENSG00000051108	1691
ENSG00000051128	407
ENSG00000051180	228
ENSG00000051341	255
ENSG00000051382	246
ENSG00000051523	199
ENSG00000051596	176
ENSG00000051620	569
ENSG00000051825	440
ENSG00000052126	1486
ENSG00000052344	3
ENSG00000052723	1818
ENSG00000052749	735
ENSG00000052795	1007
ENSG00000052802	4260
ENSG00000052841	3248
ENSG00000052850	1060
ENSG00000053108	137
ENSG00000053254	3339
ENSG00000053328	10
ENSG00000053371	670
ENSG00000053372	664
ENSG00000053438	19
ENSG00000053501	374
ENSG00000053524	7
ENSG00000053702	137
ENSG00000053747	159
ENSG00000053770	695
ENSG00000053900	680
ENSG00000053918	21
ENSG00000054116	1241
ENSG00000054118	4295
ENSG00000054148	1915
ENSG00000054179	6
ENSG00000054219	1
ENSG00000054267	1749
ENSG00000054277	85
ENSG00000054282	708
ENSG00000054356	3
ENSG00000054392	645
ENSG00000054523	3558
ENSG00000054598	1454
ENSG00000054611	454
ENSG00000054654	1578
ENSG00000054690	85
ENSG00000054793	2627
ENSG00000054796	0
ENSG00000054803	0
ENSG00000054938	1
ENSG00000054965	3040
ENSG00000054967	140
ENSG00000054983	1170
ENSG00000055044	1118
ENSG00000055070	2179
ENSG00000055118	113
ENSG00000055130	1910
ENSG00000055147	739
ENSG00000055163	1494
ENSG00000055208	2702
ENSG00000055211	1121
ENSG00000055332	2299
ENSG00000055483	1251
ENSG00000055609	3149
ENSG00000055732	68
ENSG00000055813	52
ENSG00000055917	3127
ENSG00000055950	577
ENSG00000055955	13
ENSG00000055957	0
ENSG00000056050	454
ENSG00000056097	3427
ENSG00000056277	332
ENSG00000056291	0
ENSG00000056487	157
ENSG00000056558	184
ENSG00000056586	2246
ENSG00000056661	1274
ENSG00000056736	84
ENSG00000056972	157
ENSG00000056998	551
ENSG00000057019	3232
ENSG00000057149	0
ENSG00000057252	824
ENSG00000057294	84
ENSG00000057468	24
ENSG00000057593	11
ENSG00000057608	6290
ENSG00000057657	16
ENSG00000057663	678
ENSG00000057704	168
ENSG00000057757	776
ENSG00000057935	1258
ENSG00000058056	730
ENSG00000058063	4351
ENSG00000058085	474
ENSG00000058091	3202
ENSG00000058262	12573
ENSG00000058272	2779
ENSG00000058335	2
ENSG00000058404	34
ENSG00000058453	1166
ENSG00000058600	786
ENSG00000058668	4482
ENSG00000058673	5517
ENSG00000058729	636
ENSG00000058799	595
ENSG00000058804	615
ENSG00000058866	1
ENSG00000059122	1059
ENSG00000059145	548
ENSG00000059377	31
ENSG00000059378	116
ENSG00000059573	3859
ENSG00000059588	1086
ENSG00000059691	317
ENSG00000059728	466
ENSG00000059758	919
ENSG00000059769	439
ENSG00000059804	1228
ENSG00000059915	138
ENSG00000060069	548
ENSG00000060138	2692
ENSG00000060140	5
ENSG00000060237	23379
ENSG00000060339	2635
ENSG00000060491	1010
ENSG00000060558	0
ENSG00000060566	0
ENSG00000060642	171
ENSG00000060656	597
ENSG00000060688	696
ENSG00000060709	236
ENSG00000060718	23228
ENSG00000060749	2419
ENSG00000060762	234
ENSG00000060971	677
ENSG00000060982	5754
ENSG00000061273	4534
ENSG00000061337	465
ENSG00000061455	553
ENSG00000061492	1
ENSG00000061656	55
ENSG00000061676	4330
ENSG00000061794	850
ENSG00000061918	443
ENSG00000061936	1693
ENSG00000061938	1409
ENSG00000061987	2856
ENSG00000062038	169
ENSG00000062096	0
ENSG00000062194	2762
ENSG00000062282	39
ENSG00000062370	206
ENSG00000062485	3146
ENSG00000062524	16
ENSG00000062582	4
ENSG00000062598	2531
ENSG00000062650	1401
ENSG00000062716	3238
ENSG00000062725	2547
ENSG00000062822	555
ENSG00000063015	11
ENSG00000063046	6722
ENSG00000063127	677
ENSG00000063169	461
ENSG00000063176	365
ENSG00000063177	7997
ENSG00000063180	754
ENSG00000063241	456
ENSG00000063244	3343
ENSG00000063245	2160
ENSG00000063322	891
ENSG00000063438	87
ENSG00000063515	0
ENSG00000063587	1197
ENSG00000063601	849
ENSG00000063660	1634
ENSG00000063761	211
ENSG00000063854	406
ENSG00000063978	1788
ENSG00000064012	291
ENSG00000064042	6907
ENSG00000064102	653
ENSG00000064115	1148
ENSG00000064195	3
ENSG00000064199	37
ENSG00000064201	32
ENSG00000064205	1
ENSG00000064218	4
ENSG00000064225	145
ENSG00000064270	16
ENSG00000064300	94
ENSG00000064309	2917
ENSG00000064313	1092
ENSG00000064393	1976
ENSG00000064419	1535
ENSG00000064489	1
ENSG00000064490	616
ENSG00000064545	497
ENSG00000064547	709
ENSG00000064601	2804
ENSG00000064607	3615
ENSG00000064651	970
ENSG00000064652	432
ENSG00000064655	598
ENSG00000064666	5950
ENSG00000064687	493
ENSG00000064692	2817
ENSG00000064703	668
ENSG00000064726	2191
ENSG00000064763	1559
ENSG00000064787	6
ENSG00000064835	0
ENSG00000064886	0
ENSG00000064932	803
ENSG00000064933	603
ENSG00000064961	1140
ENSG00000064989	648
ENSG00000064995	770
ENSG00000064999	1468
ENSG00000065000	4916
ENSG00000065029	901
ENSG00000065054	817
ENSG00000065057	119
ENSG00000065060	812
ENSG00000065135	3063
ENSG00000065150	5325
ENSG00000065154	2236
ENSG00000065183	942
ENSG00000065243	2254
ENSG00000065268	649
ENSG00000065308	3532
ENSG00000065320	385
ENSG00000065325	0
ENSG00000065328	323
ENSG00000065357	1354
ENSG00000065361	11
ENSG00000065371	0
ENSG00000065413	857
ENSG00000065427	2212
ENSG00000065457	692
ENSG00000065485	1425
ENSG00000065491	567
ENSG00000065518	672
ENSG00000065526	1966
ENSG00000065534	498
ENSG00000065548	1399
ENSG00000065559	1356
ENSG00000065600	445
ENSG00000065609	36
ENSG00000065613	1555
ENSG00000065615	207
ENSG00000065618	3
ENSG00000065621	39
ENSG00000065665	536
ENSG00000065675	106
ENSG00000065717	983
ENSG00000065802	1632
ENSG00000065809	918
ENSG00000065833	428
ENSG00000065882	1513
ENSG00000065883	2004
ENSG00000065911	1616
ENSG00000065923	129
ENSG00000065970	1036
ENSG00000065978	5784
ENSG00000065989	177
ENSG00000066027	326
ENSG00000066032	23
ENSG00000066044	2369
ENSG00000066056	9
ENSG00000066084	2492
ENSG00000066117	2011
ENSG00000066135	1746
ENSG00000066136	1005
ENSG00000066185	2
ENSG00000066230	32
ENSG00000066248	5
ENSG00000066279	997
ENSG00000066294	0
ENSG00000066322	1031
ENSG00000066336	0
ENSG00000066379	142
ENSG00000066382	560
ENSG00000066405	48
ENSG00000066422	1118
ENSG00000066427	437
ENSG00000066455	1574
ENSG00000066468	107
ENSG00000066557	674
ENSG00000066583	267
ENSG00000066629	923
ENSG00000066651	297
ENSG00000066654	1249
ENSG00000066697	301
ENSG00000066735	158
ENSG00000066739	1466
ENSG00000066777	1719
ENSG00000066813	0
ENSG00000066827	199
ENSG00000066855	438
ENSG00000066923	426
ENSG00000066926	609
ENSG00000066933	1962
ENSG00000067048	3382
ENSG00000067057	673
ENSG00000067064	3792
ENSG00000067066	457
ENSG00000067082	2096
ENSG00000067113	407
ENSG00000067141	7688
ENSG00000067167	3317
ENSG00000067177	275
ENSG00000067182	2328
ENSG00000067191	290
ENSG00000067208	1206
ENSG00000067221	385
ENSG00000067225	9740
ENSG00000067248	1531
ENSG00000067334	1175
ENSG00000067365	568
ENSG00000067369	4140
ENSG00000067445	8415
ENSG00000067533	527
ENSG00000067560	12830
ENSG00000067596	1616
ENSG00000067606	46
ENSG00000067646	419
ENSG00000067704	2082
ENSG00000067715	108
ENSG00000067798	1164
ENSG00000067829	1047
ENSG00000067836	663
ENSG00000067840	904
ENSG00000067842	19
ENSG00000067900	2184
ENSG00000067955	2616
ENSG00000067992	61
ENSG00000068001	986
ENSG00000068024	658
ENSG00000068028	458
ENSG00000068078	177
ENSG00000068079	37
ENSG00000068097	717
ENSG00000068120	943
ENSG00000068137	890
ENSG00000068305	1677
ENSG00000068308	1874
ENSG00000068323	1558
ENSG00000068354	382
ENSG00000068366	836
ENSG00000068383	743
ENSG00000068394	406
ENSG00000068400	1247
ENSG00000068438	1014
ENSG00000068489	463
ENSG00000068615	107
ENSG00000068650	1227
ENSG00000068654	2648
ENSG00000068697	8813
ENSG00000068724	508
ENSG00000068745	2423
ENSG00000068781	3
ENSG00000068784	496
ENSG00000068793	766
ENSG00000068796	1439
ENSG00000068831	32
ENSG00000068878	2190
ENSG00000068885	499
ENSG00000068903	1407
ENSG00000068912	2064
ENSG00000068971	1035
ENSG00000068976	80
ENSG00000068985	0
ENSG00000069011	242
ENSG00000069018	0
ENSG00000069020	759
ENSG00000069122	472
ENSG00000069188	1274
ENSG00000069206	2
ENSG00000069248	1254
ENSG00000069275	8082
ENSG00000069329	3422
ENSG00000069345	1423
ENSG00000069399	235
ENSG00000069424	308
ENSG00000069431	16
ENSG00000069482	3
ENSG00000069493	184
ENSG00000069509	194
ENSG00000069535	39
ENSG00000069667	1049
ENSG00000069696	12
ENSG00000069702	543
ENSG00000069712	150
ENSG00000069764	3
ENSG00000069812	2
ENSG00000069849	1338
ENSG00000069869	665
ENSG00000069943	106
ENSG00000069956	2236
ENSG00000069966	211
ENSG00000069974	444
ENSG00000069998	692
ENSG00000070010	983
ENSG00000070018	2749
ENSG00000070019	2
ENSG00000070031	5
ENSG00000070047	1771
ENSG00000070061	2083
ENSG00000070081	1352
ENSG00000070087	2743
ENSG00000070159	305
ENSG00000070182	86
ENSG00000070190	0
ENSG00000070193	27
ENSG00000070214	837
ENSG00000070269	592
ENSG00000070366	3142
ENSG00000070367	2234
ENSG00000070371	375
ENSG00000070388	6
ENSG00000070404	301
ENSG00000070413	2908
ENSG00000070423	400
ENSG00000070444	757
ENSG00000070476	532
ENSG00000070495	547
ENSG00000070501	493
ENSG00000070526	0
ENSG00000070540	1014
ENSG00000070601	33
ENSG00000070610	2209
ENSG00000070614	6792
ENSG00000070669	1790
ENSG00000070718	724
ENSG00000070729	0
ENSG00000070731	7
ENSG00000070748	0
ENSG00000070756	14704
ENSG00000070759	116
ENSG00000070761	510
ENSG00000070770	1569
ENSG00000070778	1227
ENSG00000070785	433
ENSG00000070808	26
ENSG00000070814	1697
ENSG00000070831	4285
ENSG00000070882	237
ENSG00000070886	0
ENSG00000070915	0
ENSG00000070950	354
ENSG00000070961	5501
ENSG00000070985	7
ENSG00000071051	1552
ENSG00000071054	9199
ENSG00000071073	233
ENSG00000071082	3512
ENSG00000071127	6778
ENSG00000071189	1299
ENSG00000071203	0
ENSG00000071205	1214
ENSG00000071242	1445
ENSG00000071243	340
ENSG00000071246	2012
ENSG00000071282	949
ENSG00000071462	1215
ENSG00000071537	5390
ENSG00000071539	360
ENSG00000071553	3528
ENSG00000071564	4024
ENSG00000071575	8442
ENSG00000071626	2290
ENSG00000071655	1033
ENSG00000071677	0
ENSG00000071794	1316
ENSG00000071859	2087
ENSG00000071889	604
ENSG00000071894	4034
ENSG00000071909	6
ENSG00000071967	4174
ENSG00000071991	0
ENSG00000071994	771
ENSG00000072041	16
ENSG00000072042	1881
ENSG00000072062	3068
ENSG00000072071	2910
ENSG00000072080	0
ENSG00000072110	8802
ENSG00000072121	1311
ENSG00000072133	210
ENSG00000072134	1119
ENSG00000072135	203
ENSG00000072163	348
ENSG00000072182	10
ENSG00000072195	1711
ENSG00000072201	31
ENSG00000072210	898
ENSG00000072274	1712
ENSG00000072310	2725
ENSG00000072315	10
ENSG00000072364	6004
ENSG00000072401	665
ENSG00000072415	547
ENSG00000072422	2804
ENSG00000072444	0
ENSG00000072501	3027
ENSG00000072506	901
ENSG00000072518	839
ENSG00000072571	296
ENSG00000072609	1146
ENSG00000072657	25
ENSG00000072682	3535
ENSG00000072694	0
ENSG00000072736	709
ENSG00000072756	584
ENSG00000072778	6987
ENSG00000072786	2428
ENSG00000072803	1812
ENSG00000072818	102
ENSG00000072832	2216
ENSG00000072840	2290
ENSG00000072849	1177
ENSG00000072858	3
ENSG00000072864	487
ENSG00000072952	177
ENSG00000072954	57
ENSG00000072958	1543
ENSG00000073008	607
ENSG00000073009	237
ENSG00000073050	546
ENSG00000073060	1113
ENSG00000073067	4
ENSG00000073111	967
ENSG00000073146	22
